Filename,Total_TXOP,TXOP_retries,Total_MSDU,Total_MPDU,Total_retry,Total_retry_rate,TXOP_retry_rate,Avg_Backoff,Avg_TXOP,MSDU_per_TXOP,AMPDU_per_TXOP,Most_MSDU_per_TXOP,Most_AMPDU_per_TXOP,House_num,House_type,Location,Distance,Protocol,Traffic,Device,Datarate_avg(Mbps),#DR_R0,#DR_R1,DR_std,Total_data(bytes),R0_Max_MCS,R1_Max_MCS,#frames,sgi,lgi,Throughput_sniffer(Mbps),RSSI_avg(dBm),RSSI_min(dBm),RSSI_max(dBm),RSSI_std,#walls,Captured_datagram,Missed_datagram,#retry0,#retry1,#u_retry1,Transfer(Mbytes),Bitrate(Mbits/sec),Jitter,Total_datagrams,Lost_datagrams,Throughput(iperf),Retry_perc(iperf),Missed_perc(iperf),Ref_RSSI_avg(dBm),Ref_RSSI_min(dBm),Ref_RSSI_std,Ref_RSSI_max(dBm),Ref_#RSSI,#beacons_others,#Int_Devices,Mgnt_overheads,Ctrl Overheads,data0,data1,Unrelated,Other_BSS,Idle,Total_time,Missing_MSDU
mac_5ghz_clean_h11d_l2x6_udp_ul_redmi_100M,1464,79,33566,4644,512,1.52535303581005,5.39617486338798,120.174180327869,12734.3681693989,22.9275956284153,3.17213114754098,29,4,h11d,Empty,l2x6,226.415547169358,udp,ul,redmi,43.3326093342102,4,5,0.85859771450574,152801860,4,3,51995,51156,839,40.7471626666667,-62.8666666666667,-62,-63,0.34574590364176,2,102105,306,100304,1801,1759,133,37.2,0.383ms,99581,0,35.4666666666667,1.77644946834744,0.306346171173426,-60.8091577309815,-60,0.378935522155795,-61,2,0,0,180792,680605,18177968,458053,680,0,502325,20000423,4213
mac_5ghz_clean_h11d_l4x2_udp_dl_redmi_100M,3224,425,66968,22353,1141,1.7037988292916,13.182382133995,71.5638957816377,5398.33198883028,20.7717121588089,6.93331265508685,36,12,h11d,Empty,l4x2,145,udp,dl,redmi,52.0054662736002,2,3,0.188417691138991,169980414,5,5,111536,0,111536,45.3281104,-67,-67,-67,0,3,111533,157993,109831,1702,1631,147,41.1,0.420ms,267833,157789,39.2,1.52309702360711,58.9444740838019,-66.0614449984897,-66,0.25244278368293,-67,2,0,0,178927,1666720,17279227,283128,3076,3387,585753,20000218,156
mac_5ghz_clean_h11d_l4x2_udp_ul_redmi_100M,1480,194,33465,4704,907,2.7102943373674,13.1081081081081,151.712162162162,12648.4655405405,22.6114864864865,3.17837837837838,29,4,h11d,Empty,l4x2,145,udp,ul,redmi,43.2858364533828,3,5,0.900068034837093,151997930,4,4,51694,50645,1049,40.5327813333333,-67,-67,-67,0,3,101562,395,98806,2756,2488,132,36.8,0.406ms,98562,0,35.2,2.72014844351448,0.39916327293673,-66.0614449984897,-66,0.25244278368293,-67,2,0,0,129823,699594,17900731,726846,1022,176,541791,19999983,139
mac_5ghz_clean_h11d_l4x3_udp_dl_redmi_100M,3221,399,66042,22049,1062,1.60806759334969,12.387457311394,70.2651350512263,5324.63365414468,20.5035703197765,6.84538963054952,36,12,h11d,Empty,l4x3,145,udp,dl,redmi,52.0031152647975,2,4,0.142266309622204,170192550,5,5,111675,0,111675,45.38468,-67,-67,-67,0,3,111674,157790,110053,1621,1556,147,41.1,0.475ms,267844,157645,39.2,1.44965122518333,58.8792823586043,-66.0614449984897,-66,0.25244278368293,-67,2,0,0,178183,1661763,17335782,262394,188,376,561533,20000219,99
mac_5ghz_clean_h11d_l4x3_udp_ul_redmi_100M,1473,136,33536,4672,640,1.90839694656489,9.23285811269518,145.0366598778,12651.8696537678,22.7671418873048,3.17175831636117,29,4,h11d,Empty,l4x3,145,udp,ul,redmi,43.300107033572,3,5,0.751840034006231,152819515,4,4,52098,51333,765,40.7518706666667,-67,-67,-67,0,3,102110,318,100115,1995,1887,133,37.3,0.296ms,99813,0,35.4666666666667,1.95957095709571,0.317583965005842,-66.0614449984897,-66,0.25244278368293,-67,2,0,0,127589,703710,18162345,502335,3918,2196,498396,20000489,114
mac_5ghz_clean_hv_l1x1_udp_dl_redmi_100M,3713,848,9851,9851,917,9.30869962440361,22.8386749259359,81.1607864260706,5011.84917856181,2.65311069216267,2.65311069216267,1,1,hv,Empty,l1x1,582.343541219442,udp,dl,redmi,6.58427719821162,2,2,0.735349873044641,24518112,0,0,16088,0,16088,6.5381632,-74.8,-74,-75,0.406838102172486,3,16088,253126,14658,1430,1271,19.7,5.5,0.925ms,267834,253113,5.25333333333333,8.85394093245,94.503951882978,x,x,x,x,x,x,x,181900,1155729,16533352,1724268,0,0,405381,20000630,108
mac_5ghz_clean_hv_l1x1_udp_ul_redmi_100M,1291,1056,2896,2887,1060,36.6022099447514,81.7970565453137,535.28350116189,13998.2587141751,2.24322230828815,2.23625096824167,1,1,hv,Empty,l1x1,582.343541219442,udp,ul,redmi,6.24336099585062,2,2,0.249937760198967,22696828,0,0,10669,0,35,6.05248746666667,-74.8,-74,-75,0.406838102172486,3,15106,19,9822,5284,2683,12.4,3.46,2.690ms,9282,4,3.30666666666667,36.2862244197226,0.204367000107562,x,x,x,x,x,x,x,181536,312011,10577572,7629796,1020,0,1298430,20000365,11
mac_5ghz_clean_hv_l1x2_udp_dl_redmi_100M,3908,1029,9757,9757,1137,11.6531720815825,26.3306038894575,86.1601842374616,4725.53531218014,2.49667349027636,2.49667349027636,1,1,hv,Empty,l1x2,582.343541219442,udp,dl,redmi,6.58846403110823,3,3,0.762186486989044,24577548,0,0,16127,0,16127,6.5540128,-74.8,-74,-75,0.406838102172486,3,16127,253734,13999,2128,1731,18.8,5.27,1.331ms,267825,253720,5.01333333333333,13.109098749461,94.7337766344707,x,x,x,x,x,x,x,181143,1171403,15943123,2206476,0,0,498112,20000257,4158
mac_5ghz_clean_hv_l1x2_udp_ul_redmi_100M,1264,1039,2966,2962,1041,35.0977747808496,82.1993670886076,528.135284810127,14395.6107594937,2.34651898734177,2.34335443037975,1,1,hv,Empty,l1x2,582.343541219442,udp,ul,redmi,6.26589897932478,2,3,0.249526586841648,23195492,0,0,10787,0,883,6.18546453333333,-74.8,-74,-75,0.406838102172486,3,15439,10,8975,6464,3305,11.3,3.15,9.511ms,8434,2,3.01333333333333,43.3941997851772,0.118455342335939,x,x,x,x,x,x,x,181536,327547,11129416,7080060,1188,0,1282815,20002562,9
mac_5ghz_clean_hv_l1x3_udp_dl_redmi_100M,3985,1342,9719,9716,1523,15.6703364543677,33.6762860727729,90.9071518193225,4608.33074027604,2.43889585947302,2.43814303638645,1,1,hv,Empty,l1x3,582.343541219442,udp,dl,redmi,6.58025379404956,2,2,0.71781137376383,24303228,0,0,15947,0,15947,6.4808608,-74.8,-74,-75,0.406838102172486,3,15947,254170,13480,2467,1920,18.2,5.08,0.914ms,267834,254230,4.85333333333333,15.3506315723975,94.9195963760485,x,x,x,x,x,x,x,180048,1202589,15068100,2959104,0,0,591855,20001696,1762
mac_5ghz_clean_hv_l1x3_udp_ul_redmi_100M,2087,1583,5730,5609,1679,29.3019197207679,75.8505031145185,440.417345471969,8684.82414949689,2.74556780067082,2.68758984187829,1,1,hv,Empty,l1x3,582.343541219442,udp,ul,redmi,6.50987925356751,3,3,0.338904508099751,24241176,0,0,9580,0,8849,6.4643136,-74.8,-74,-75,0.406838102172486,3,16152,22,10930,5222,3287,13.9,3.88,3.380ms,10392,0,3.70666666666667,33.4443448187524,0.211254081044747,x,x,x,x,x,x,x,180792,442027,12845051,5307071,0,0,1225265,20000206,12
